Key,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
1,CP012013,PEWA,20130822,600,,TD,23.2N,169.6E,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
2,CP012013,PEWA,20130822,1200,,TD,24.4N,169.3E,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
3,CP012013,PEWA,20130822,1800,,TD,25.2N,169.2E,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
4,CP012013,PEWA,20130823,0,,TD,26.2N,169.5E,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
5,CP012013,PEWA,20130823,600,,TD,26.5N,169.5E,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
6,CP012013,PEWA,20130823,1200,,TD,26.8N,169.3E,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
7,CP012013,PEWA,20130823,1800,,TD,27.1N,169.3E,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
8,CP012013,PEWA,20130824,0,,TD,27.6N,169.3E,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
9,CP012013,PEWA,20130824,600,,TD,27.9N,168.9E,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
10,CP012013,PEWA,20130824,1200,,DB,27.9N,168.8E,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
11,CP012013,PEWA,20130824,1800,,DB,28.2N,167.6E,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
12,CP012013,PEWA,20130825,0,,DB,28.3N,166.9E,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
13,CP012013,PEWA,20130825,600,,DB,28.4N,166.2E,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
14,CP022013,UNALA,20130812,600,,DB,12.0N,139.6W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
15,CP022013,UNALA,20130812,1200,,DB,12.0N,140.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
16,CP022013,UNALA,20130812,1800,,DB,11.8N,141.8W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
17,CP022013,UNALA,20130813,0,,DB,11.5N,142.9W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
18,CP022013,UNALA,20130813,600,,DB,11.0N,143.8W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
19,CP022013,UNALA,20130813,1200,,DB,11.0N,145.5W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20,CP022013,UNALA,20130813,1800,,DB,11.0N,147.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
21,CP022013,UNALA,20130814,0,,DB,11.2N,148.9W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
22,CP022013,UNALA,20130814,600,,DB,11.3N,150.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
23,CP022013,UNALA,20130814,1200,,DB,11.7N,152.5W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
24,CP022013,UNALA,20130814,1800,,DB,12.3N,154.0W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
25,CP022013,UNALA,20130815,0,,DB,12.5N,155.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
26,CP022013,UNALA,20130815,600,,DB,12.5N,157.5W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
27,CP022013,UNALA,20130815,1200,,DB,12.3N,159.1W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
28,CP022013,UNALA,20130815,1800,,DB,12.3N,160.6W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
29,CP022013,UNALA,20130816,0,,DB,12.5N,162.1W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
30,CP022013,UNALA,20130816,600,,DB,12.6N,163.8W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
31,CP022013,UNALA,20130816,1200,,DB,12.7N,165.6W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
32,CP022013,UNALA,20130816,1800,,DB,13.0N,166.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
33,CP022013,UNALA,20130817,0,,DB,13.4N,168.1W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
34,CP022013,UNALA,20130817,600,,DB,13.6N,169.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
35,CP022013,UNALA,20130817,1200,,DB,14.0N,170.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
36,CP022013,UNALA,20130817,1800,,DB,14.4N,171.7W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
37,CP022013,UNALA,20130818,0,,DB,14.9N,172.9W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
38,CP022013,UNALA,20130818,600,,DB,15.4N,174.0W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
39,CP022013,UNALA,20130818,1200,,DB,15.9N,175.0W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
40,CP022013,UNALA,20130818,1800,,DB,16.5N,176.2W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
41,CP022013,UNALA,20130819,0,,TS,17.0N,177.9W,35,1005,30,0,0,30,0,0,0,0,0,0,0,0
42,CP022013,UNALA,20130819,600,,TD,17.3N,179.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
43,CP032013,THREE,20130809,600,,DB,11.0N,116.2W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
44,CP032013,THREE,20130809,1200,,DB,11.2N,116.2W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
45,CP032013,THREE,20130809,1800,,DB,11.4N,116.8W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
46,CP032013,THREE,20130810,0,,DB,11.6N,117.4W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
47,CP032013,THREE,20130810,600,,DB,12.0N,118.1W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
48,CP032013,THREE,20130810,1200,,DB,12.4N,118.5W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
49,CP032013,THREE,20130810,1800,,DB,12.8N,118.8W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
50,CP032013,THREE,20130811,0,,DB,13.0N,119.4W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
51,CP032013,THREE,20130811,600,,DB,13.2N,120.2W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
52,CP032013,THREE,20130811,1200,,DB,13.2N,121.3W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
53,CP032013,THREE,20130811,1800,,DB,13.2N,122.4W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
54,CP032013,THREE,20130812,0,,DB,13.3N,123.4W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
55,CP032013,THREE,20130812,600,,DB,13.4N,124.5W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
56,CP032013,THREE,20130812,1200,,DB,13.4N,125.6W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
57,CP032013,THREE,20130812,1800,,LO,13.3N,126.8W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
58,CP032013,THREE,20130813,0,,LO,13.3N,128.5W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
59,CP032013,THREE,20130813,600,,LO,13.2N,130.6W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
60,CP032013,THREE,20130813,1200,,LO,13.2N,133.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
61,CP032013,THREE,20130813,1800,,LO,13.1N,135.2W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
62,CP032013,THREE,20130814,0,,LO,13.1N,136.9W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
63,CP032013,THREE,20130814,600,,LO,13.1N,138.2W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
64,CP032013,THREE,20130814,1200,,LO,13.9N,140.2W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
65,CP032013,THREE,20130814,1800,,LO,14.2N,142.1W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
66,CP032013,THREE,20130815,0,,DB,14.0N,143.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
67,CP032013,THREE,20130815,600,,DB,13.9N,145.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
68,CP032013,THREE,20130815,1200,,DB,13.8N,147.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
69,CP032013,THREE,20130815,1800,,DB,13.8N,148.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
70,CP032013,THREE,20130816,0,,DB,14.0N,150.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
71,CP032013,THREE,20130816,600,,DB,14.2N,152.6W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
72,CP032013,THREE,20130816,1200,,DB,14.4N,154.7W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
73,CP032013,THREE,20130816,1800,,DB,14.6N,156.8W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
74,CP032013,THREE,20130817,0,,DB,14.7N,158.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
75,CP032013,THREE,20130817,600,,DB,14.9N,159.8W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
76,CP032013,THREE,20130817,1200,,DB,15.0N,161.0W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
77,CP032013,THREE,20130817,1800,,DB,15.2N,162.5W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
78,CP032013,THREE,20130818,0,,DB,15.3N,164.5W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
79,CP032013,THREE,20130818,600,,DB,15.5N,166.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
80,CP032013,THREE,20130818,1200,,DB,15.7N,169.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
81,CP032013,THREE,20130818,1800,,DB,16.2N,170.5W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
82,CP032013,THREE,20130819,0,,DB,16.5N,171.5W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
83,CP032013,THREE,20130819,600,,DB,17.0N,172.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
84,CP032013,THREE,20130819,1200,,DB,17.6N,173.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
85,CP032013,THREE,20130819,1800,,TD,18.1N,174.6W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
86,CP032013,THREE,20130820,0,,TD,18.8N,175.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
87,CP032013,THREE,20130820,600,,TD,18.9N,177.3W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
88,CP032013,THREE,20130820,1200,,TD,19.3N,178.8W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
89,CP032013,THREE,20130820,1800,,LO,20.0N,179.7E,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
90,CP032013,THREE,20130821,0,,DB,20.4N,178.2E,15,1012,0,0,0,0,0,0,0,0,0,0,0,0
91,EP092013,IVO,20130820,600,,LO,13.6N,108.2W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
92,EP092013,IVO,20130820,1200,,LO,13.8N,108.9W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
93,EP092013,IVO,20130820,1800,,LO,14.2N,109.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
94,EP092013,IVO,20130821,0,,LO,14.5N,110.0W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
95,EP092013,IVO,20130821,600,,LO,14.8N,110.3W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
96,EP092013,IVO,20130821,1200,,LO,15.2N,110.7W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
97,EP092013,IVO,20130821,1800,,LO,15.7N,111.0W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
98,EP092013,IVO,20130822,0,,LO,16.2N,111.2W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
99,EP092013,IVO,20130822,600,,LO,16.6N,111.4W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
100,EP092013,IVO,20130822,1200,,TD,17.0N,111.6W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
101,EP092013,IVO,20130822,1800,,TD,17.4N,112.0W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
102,EP092013,IVO,20130823,0,,TS,17.8N,112.5W,35,1001,150,150,150,0,0,0,0,0,0,0,0,0
103,EP092013,IVO,20130823,600,,TS,18.3N,112.5W,35,1000,150,150,150,0,0,0,0,0,0,0,0,0
104,EP092013,IVO,20130823,1200,,TS,18.9N,112.0W,35,999,150,150,150,0,0,0,0,0,0,0,0,0
105,EP092013,IVO,20130823,1800,,TS,19.6N,111.4W,35,998,150,150,150,0,0,0,0,0,0,0,0,0
106,EP092013,IVO,20130824,0,,TS,20.5N,111.8W,40,997,170,170,150,0,0,0,0,0,0,0,0,0
107,EP092013,IVO,20130824,600,,TS,21.4N,112.6W,40,997,170,170,150,0,0,0,0,0,0,0,0,0
108,EP092013,IVO,20130824,1200,,TS,22.0N,113.3W,40,998,170,170,150,0,0,0,0,0,0,0,0,0
109,EP092013,IVO,20130824,1800,,TS,22.5N,113.8W,35,999,170,170,150,0,0,0,0,0,0,0,0,0
110,EP092013,IVO,20130825,0,,TD,23.1N,114.1W,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
111,EP092013,IVO,20130825,600,,TD,23.9N,114.5W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
112,EP092013,IVO,20130825,1200,,TD,24.7N,114.9W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
113,EP092013,IVO,20130825,1800,,LO,25.7N,115.2W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
114,EP092013,IVO,20130826,0,,LO,26.7N,115.6W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
115,EP092013,IVO,20130826,600,,LO,27.0N,115.8W,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
116,EP092013,IVO,20130826,1200,,LO,27.0N,116.0W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
117,EP092013,IVO,20130826,1800,,LO,26.9N,116.1W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
118,EP092013,IVO,20130827,0,,LO,26.7N,116.2W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
119,EP092013,IVO,20130827,600,,LO,26.3N,116.3W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
120,EP092013,IVO,20130827,1200,,LO,25.5N,116.4W,15,1008,0,0,0,0,0,0,0,0,0,0,0,0
121,EP092013,IVO,20130827,1800,,LO,24.5N,116.6W,15,1008,0,0,0,0,0,0,0,0,0,0,0,0
122,EP102013,JULIETTE,20130828,1200,,TS,19.3N,106.4W,35,1003,40,40,0,0,0,0,0,0,0,0,0,0
123,EP102013,JULIETTE,20130828,1800,,TS,20.9N,108.1W,40,1002,50,50,0,40,0,0,0,0,0,0,0,0
124,EP102013,JULIETTE,20130829,0,,TS,22.3N,109.5W,50,998,60,60,0,30,20,30,0,0,0,0,0,0
125,EP102013,JULIETTE,20130829,600,,TS,23.8N,111.0W,55,997,60,60,0,30,30,40,0,0,0,0,0,0
126,EP102013,JULIETTE,20130829,900,L,TS,24.4N,111.7W,55,997,60,60,0,30,30,40,0,0,0,0,0,0
127,EP102013,JULIETTE,20130829,1200,,TS,25.0N,112.4W,45,1000,40,40,0,20,0,0,0,0,0,0,0,0
128,EP102013,JULIETTE,20130829,1800,,TS,25.7N,113.3W,35,1005,20,20,0,0,0,0,0,0,0,0,0,0
129,EP102013,JULIETTE,20130830,0,,LO,26.4N,114.3W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
130,EP102013,JULIETTE,20130830,600,,LO,27.0N,115.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
131,EP102013,JULIETTE,20130830,1200,,LO,27.4N,116.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
132,EP102013,JULIETTE,20130830,1800,,LO,27.8N,117.5W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
133,EP112013,KIKO,20130829,1800,,LO,15.0N,115.1W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
134,EP112013,KIKO,20130830,0,,LO,15.7N,115.1W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
135,EP112013,KIKO,20130830,600,,LO,16.4N,115.1W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
136,EP112013,KIKO,20130830,1200,,TD,17.0N,115.2W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
137,EP112013,KIKO,20130830,1800,,TD,17.6N,115.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
138,EP112013,KIKO,20130831,0,,TD,18.0N,115.9W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
139,EP112013,KIKO,20130831,600,,TD,18.4N,116.3W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
140,EP112013,KIKO,20130831,1200,,TS,18.8N,116.4W,35,1003,30,40,0,30,0,0,0,0,0,0,0,0
141,EP112013,KIKO,20130831,1800,,TS,19.2N,116.2W,45,1001,50,40,30,40,0,0,0,0,0,0,0,0
142,EP112013,KIKO,20130901,0,,TS,19.7N,115.9W,55,996,60,50,40,40,20,20,0,20,0,0,0,0
143,EP112013,KIKO,20130901,600,,HU,20.3N,115.6W,65,989,60,50,40,40,30,20,0,20,20,10,0,10
144,EP112013,KIKO,20130901,1200,,HU,21.0N,115.6W,65,989,60,50,40,40,30,20,0,20,20,10,0,10
145,EP112013,KIKO,20130901,1800,,TS,21.7N,115.7W,55,995,60,50,30,40,20,20,0,20,0,0,0,0
146,EP112013,KIKO,20130902,0,,TS,22.3N,116.0W,45,1000,60,50,30,40,0,0,0,0,0,0,0,0
147,EP112013,KIKO,20130902,600,,TS,22.6N,116.2W,35,1003,50,40,0,40,0,0,0,0,0,0,0,0
148,EP112013,KIKO,20130902,1200,,LO,22.8N,116.3W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
149,EP112013,KIKO,20130902,1800,,LO,22.9N,116.5W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
150,EP112013,KIKO,20130903,0,,LO,22.8N,116.6W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
151,EP112013,KIKO,20130903,600,,LO,22.7N,116.5W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
152,EP112013,KIKO,20130903,1200,,LO,22.7N,116.4W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
153,EP112013,KIKO,20130903,1800,,LO,22.7N,116.2W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
154,EP112013,KIKO,20130904,0,,LO,22.6N,116.1W,15,1009,0,0,0,0,0,0,0,0,0,0,0,0
155,EP112013,KIKO,20130904,600,,LO,22.4N,116.1W,15,1010,0,0,0,0,0,0,0,0,0,0,0,0
156,EP122013,LORENA,20130904,1200,,LO,17.1N,104.9W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
157,EP122013,LORENA,20130904,1800,,LO,17.2N,105.3W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
158,EP122013,LORENA,20130905,0,,LO,17.3N,105.6W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
159,EP122013,LORENA,20130905,600,,TD,17.5N,105.8W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
160,EP122013,LORENA,20130905,1200,,TS,18.1N,106.1W,35,1004,70,0,0,0,0,0,0,0,0,0,0,0
161,EP122013,LORENA,20130905,1800,,TS,18.9N,106.5W,35,1004,70,0,0,0,0,0,0,0,0,0,0,0
162,EP122013,LORENA,20130906,0,,TS,19.9N,107.2W,35,1004,70,0,0,0,0,0,0,0,0,0,0,0
163,EP122013,LORENA,20130906,600,,TS,20.9N,108.0W,40,1003,60,0,0,0,0,0,0,0,0,0,0,0
164,EP122013,LORENA,20130906,1200,,TS,21.8N,109.0W,45,1002,60,0,0,0,0,0,0,0,0,0,0,0
165,EP122013,LORENA,20130906,1800,,TS,22.5N,110.0W,45,1002,70,0,0,0,0,0,0,0,0,0,0,0
166,EP122013,LORENA,20130907,0,,TS,22.8N,110.8W,40,1003,70,0,0,0,0,0,0,0,0,0,0,0
167,EP122013,LORENA,20130907,600,,TS,23.2N,111.3W,35,1005,60,0,0,0,0,0,0,0,0,0,0,0
168,EP122013,LORENA,20130907,1200,,TD,23.5N,111.6W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
169,EP122013,LORENA,20130907,1800,,LO,23.8N,111.8W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
170,EP122013,LORENA,20130908,0,,LO,24.2N,112.1W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
171,EP122013,LORENA,20130908,600,,LO,24.3N,112.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
172,EP122013,LORENA,20130908,1200,,LO,24.1N,112.8W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
173,EP122013,LORENA,20130908,1800,,LO,23.9N,112.9W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
174,EP122013,LORENA,20130909,0,,LO,23.9N,112.8W,15,1008,0,0,0,0,0,0,0,0,0,0,0,0
175,EP132013,MANUEL,20130913,1200,,TD,15.3N,101.4W,30,999,0,0,0,0,0,0,0,0,0,0,0,0
176,EP132013,MANUEL,20130913,1800,,TS,15.3N,101.9W,35,998,20,20,0,0,0,0,0,0,0,0,0,0
177,EP132013,MANUEL,20130914,0,,TS,15.4N,102.2W,40,997,50,50,50,0,0,0,0,0,0,0,0,0
178,EP132013,MANUEL,20130914,600,,TS,15.5N,102.3W,45,995,50,50,50,0,0,0,0,0,0,0,0,0
179,EP132013,MANUEL,20130914,1200,,TS,15.9N,102.1W,45,993,60,60,50,60,0,0,0,0,0,0,0,0
180,EP132013,MANUEL,20130914,1800,,TS,16.4N,102.1W,50,990,70,70,50,60,20,20,0,0,0,0,0,0
181,EP132013,MANUEL,20130915,0,,TS,17.0N,102.2W,55,987,80,90,60,70,20,30,0,0,0,0,0,0
182,EP132013,MANUEL,20130915,600,,TS,17.6N,102.6W,60,984,80,90,60,60,30,20,10,20,0,0,0,0
183,EP132013,MANUEL,20130915,1200,L,TS,18.2N,103.2W,60,985,80,90,60,60,30,20,10,20,0,0,0,0
184,EP132013,MANUEL,20130915,1800,,TS,18.9N,104.0W,45,996,0,90,40,0,0,0,0,0,0,0,0,0
185,EP132013,MANUEL,20130916,0,,TD,19.6N,104.7W,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
186,EP132013,MANUEL,20130916,600,,DB,20.2N,105.2W,25,1002,0,0,0,0,0,0,0,0,0,0,0,0
187,EP132013,MANUEL,20130916,1200,,DB,20.6N,105.5W,25,1003,0,0,0,0,0,0,0,0,0,0,0,0
188,EP132013,MANUEL,20130916,1800,,DB,21.0N,105.8W,20,1004,0,0,0,0,0,0,0,0,0,0,0,0
189,EP132013,MANUEL,20130917,0,,DB,21.4N,106.1W,20,1004,0,0,0,0,0,0,0,0,0,0,0,0
190,EP132013,MANUEL,20130917,600,,DB,21.8N,106.4W,20,1003,0,0,0,0,0,0,0,0,0,0,0,0
191,EP132013,MANUEL,20130917,1200,,DB,22.2N,106.8W,25,1002,0,0,0,0,0,0,0,0,0,0,0,0
192,EP132013,MANUEL,20130917,1800,,TD,22.5N,107.2W,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
193,EP132013,MANUEL,20130918,0,,TD,22.7N,107.5W,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
194,EP132013,MANUEL,20130918,600,,TS,22.9N,107.7W,35,998,30,30,0,0,0,0,0,0,0,0,0,0
195,EP132013,MANUEL,20130918,1200,,TS,23.2N,107.9W,45,995,40,40,0,20,0,0,0,0,0,0,0,0
196,EP132013,MANUEL,20130918,1800,,TS,23.6N,108.1W,55,989,40,40,20,30,20,20,0,0,0,0,0,0
197,EP132013,MANUEL,20130919,0,,HU,24.1N,108.2W,65,984,50,40,20,30,30,20,0,0,20,10,0,0
198,EP132013,MANUEL,20130919,600,,HU,24.5N,108.2W,65,983,50,40,40,40,20,20,0,20,15,10,0,0
199,EP132013,MANUEL,20130919,1200,L,HU,24.8N,108.0W,65,984,50,40,40,40,20,20,0,20,15,10,0,0
200,EP132013,MANUEL,20130919,1800,,TS,25.3N,107.6W,40,999,30,30,20,20,0,0,0,0,0,0,0,0
201,EP142013,NARDA,20131006,1800,,TD,12.9N,118.0W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
202,EP142013,NARDA,20131007,0,,TS,13.1N,119.2W,35,1005,30,0,0,30,0,0,0,0,0,0,0,0
203,EP142013,NARDA,20131007,600,,TS,13.6N,120.5W,40,1003,40,0,0,40,0,0,0,0,0,0,0,0
204,EP142013,NARDA,20131007,1200,,TS,14.0N,121.7W,50,999,50,30,20,50,20,0,0,20,0,0,0,0
205,EP142013,NARDA,20131007,1800,,TS,14.4N,122.8W,55,997,50,30,20,50,20,0,0,20,0,0,0,0
206,EP142013,NARDA,20131008,0,,TS,14.8N,123.9W,55,998,50,30,20,50,20,0,0,20,0,0,0,0
207,EP142013,NARDA,20131008,600,,TS,15.1N,124.9W,50,999,50,30,20,50,20,0,0,20,0,0,0,0
208,EP142013,NARDA,20131008,1200,,TS,15.6N,126.0W,40,1002,40,30,30,40,0,0,0,0,0,0,0,0
209,EP142013,NARDA,20131008,1800,,TS,16.1N,127.0W,35,1007,30,0,0,30,0,0,0,0,0,0,0,0
210,EP142013,NARDA,20131009,0,,TD,16.5N,127.7W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
211,EP142013,NARDA,20131009,600,,TD,16.8N,128.2W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
212,EP142013,NARDA,20131009,1200,,TD,16.9N,128.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
213,EP142013,NARDA,20131009,1800,,TD,16.9N,128.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
214,EP142013,NARDA,20131010,0,,TD,16.7N,128.5W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
215,EP142013,NARDA,20131010,600,,TD,16.5N,128.7W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
216,EP142013,NARDA,20131010,1200,,LO,16.4N,128.9W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
217,EP142013,NARDA,20131010,1800,,LO,16.3N,129.2W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
218,EP142013,NARDA,20131011,0,,LO,16.1N,129.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
219,EP142013,NARDA,20131011,600,,LO,15.9N,130.1W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
220,EP142013,NARDA,20131011,1200,,LO,15.9N,130.8W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
221,EP142013,NARDA,20131011,1800,,LO,15.7N,131.5W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
222,EP142013,NARDA,20131012,0,,LO,15.2N,132.1W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
223,EP142013,NARDA,20131012,600,,LO,14.8N,132.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
224,EP142013,NARDA,20131012,1200,,LO,14.5N,133.0W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
225,EP152013,OCTAVE,20131012,1800,,TD,15.0N,109.1W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
226,EP152013,OCTAVE,20131013,0,,TS,15.6N,110.0W,35,1003,40,40,0,0,0,0,0,0,0,0,0,0
